shap,channel,term,event,band
-0.10655707564647895,P3,midterm,eye_open,delta
0.16642217598283904,P4,midterm,eye_open,delta
-0.07096853868977174,O1,midterm,eye_open,delta
-0.06446146076844277,O2,midterm,eye_open,delta
-0.0890029953353175,F7,midterm,eye_open,delta
-0.08185863186978014,F8,midterm,eye_open,delta
-0.13197490807435014,T7,midterm,eye_open,delta
-0.08956585776872496,T8,midterm,eye_open,delta
0.03891520617705514,P7,midterm,eye_open,delta
-0.06204444615715965,P8,midterm,eye_open,delta
0.051583634408116336,Fz,midterm,eye_open,delta
0.4706072572589484,Cz,midterm,eye_open,delta
-0.03248543270330988,Pz,midterm,eye_open,delta
0.1655443565663346,FC1,midterm,eye_open,delta
-0.018938368851338674,FC2,midterm,eye_open,delta
0.07595358987220174,CP1,midterm,eye_open,delta
0.026448025229273524,CP2,midterm,eye_open,delta
-0.103137110462619,FC5,midterm,eye_open,delta
-0.0002812232680077406,FC6,midterm,eye_open,delta
-0.08809122221776772,CP5,midterm,eye_open,delta
-0.11362905036187106,CP6,midterm,eye_open,delta
-0.06082491635960769,FT9,midterm,eye_open,delta
0.06197989637118514,FT10,midterm,eye_open,delta
-0.07660187611763604,TP9,midterm,eye_open,delta
-0.08500787588563995,TP10,midterm,eye_open,delta
0.09172606855965117,Fp1,midterm,eye_open,delta
-0.10590095963291572,Fp2,midterm,eye_open,delta
-0.15362954522335664,F3,midterm,eye_open,delta
-0.06680147300973219,F4,midterm,eye_open,delta
-0.03096658118541051,C3,midterm,eye_open,delta
-0.02319931107477793,C4,midterm,eye_open,delta
-0.07312925113541846,P3,midterm,eye_open,delta
-0.04438761196427844,P4,midterm,eye_open,delta
0.06209732416546293,O1,midterm,eye_open,delta
-0.08306426910740843,O2,midterm,eye_open,delta
-0.12633419206251062,F7,midterm,eye_open,delta
-0.12711656504721522,F8,midterm,eye_open,delta
-0.1469278722790291,T7,midterm,eye_open,delta
-0.12038884409193644,T8,midterm,eye_open,delta
-0.03445784451646223,P7,midterm,eye_open,delta
0.023834591061230603,P8,midterm,eye_open,delta
0.03204283919834745,Fz,midterm,eye_open,delta
0.7619185855423021,Cz,midterm,eye_open,delta
0.3204195090537644,Pz,midterm,eye_open,delta
0.498856421524106,FC1,midterm,eye_open,delta
0.1283030017766797,FC2,midterm,eye_open,delta
-0.08732376594577582,CP1,midterm,eye_open,delta
0.9242176854244543,CP2,midterm,eye_open,delta
-0.07315557994548766,FC5,midterm,eye_open,delta
0.10953831550424006,FC6,midterm,eye_open,delta
-0.07214335276499403,CP5,midterm,eye_open,delta
-0.0962030037497402,CP6,midterm,eye_open,delta
-0.09393230471595969,FT9,midterm,eye_open,delta
-0.07984625988109319,FT10,midterm,eye_open,delta
-0.1345730684897236,TP9,midterm,eye_open,delta
-0.054723600295079326,TP10,midterm,eye_open,delta
